,date,id,prec,tair,tw,tmax,tmin,urmax,patm,pnmm,wd,wsmax,n,cc,evap,ur,ws,name,uf
11335581,1975-09-27 00:00:00,82825,,26.0,25.2,33.8,,94.0,998.0,,0.0,0.0,8.5,0.0,2.0,89.0,1.333333,Porto Velho,RO
11335582,1975-09-27 12:00:00,82825,0.0,21.5,21.1,,19.4,96.0,998.6,,0.0,0.0,,4.0,,,,Porto Velho,RO
11335583,1975-09-27 18:00:00,82825,,30.8,26.1,,,68.0,996.0,,23.0,2.0,,8.0,,,,Porto Velho,RO
11335584,1975-09-28 00:00:00,82825,,24.8,24.2,29.0,,96.0,998.4,,36.0,2.0,1.1,10.0,4.3,91.5,0.666667,Porto Velho,RO
11335585,1975-09-28 12:00:00,82825,5.0,22.0,21.8,,21.4,98.0,1000.3,,32.0,1.0,,10.0,,,,Porto Velho,RO
11335586,1975-09-28 18:00:00,82825,,29.0,25.8,,,76.0,998.4,,36.0,1.0,,10.0,,,,Porto Velho,RO
11335587,1975-09-29 00:00:00,82825,,23.0,22.5,32.3,,96.0,996.4,,0.0,0.0,5.6,5.0,0.9,86.75,1.0,Porto Velho,RO
11335588,1975-09-29 12:00:00,82825,14.0,23.0,22.0,,21.5,91.0,1000.0,,36.0,1.0,,8.0,,,,Porto Velho,RO
11335589,1975-09-29 18:00:00,82825,,31.8,26.5,,,64.0,996.2,,36.0,2.0,,7.0,,,,Porto Velho,RO
11335590,1975-09-30 00:00:00,82825,,24.0,23.5,33.6,,96.0,996.6,,0.0,0.0,8.2,10.0,1.8,84.5,0.666667,Porto Velho,RO
11335591,1975-09-30 12:00:00,82825,1.0,24.5,23.5,,21.2,92.0,997.4,,0.0,0.0,,7.0,,,,Porto Velho,RO
11335592,1975-09-30 18:00:00,82825,,33.2,26.7,,,58.0,995.8,,5.0,2.0,,7.0,,,,Porto Velho,RO
11335593,1975-10-01 00:00:00,82825,,26.0,25.3,34.0,,94.0,994.8,,0.0,0.0,5.5,6.0,3.0,86.25,0.666667,Porto Velho,RO
11335594,1975-10-01 12:00:00,82825,0.0,24.2,23.4,,21.4,94.0,998.2,,0.0,0.0,,10.0,,,,Porto Velho,RO
11335595,1975-10-01 18:00:00,82825,,31.4,26.0,,,65.0,996.6,,32.0,2.0,,8.0,,,,Porto Velho,RO
11335596,1975-10-02 00:00:00,82825,,25.9,24.9,34.4,,93.0,995.0,,0.0,0.0,9.0,0.0,3.5,84.75,1.0,Porto Velho,RO
11335597,1975-10-02 12:00:00,82825,0.0,24.8,23.9,,21.4,94.0,998.7,,0.0,0.0,,8.0,,,,Porto Velho,RO
11335598,1975-10-02 18:00:00,82825,,33.8,26.8,,,57.0,996.4,,36.0,3.0,,7.0,,,,Porto Velho,RO
11335599,1975-10-03 00:00:00,82825,,26.5,25.6,35.0,,94.0,994.4,,0.0,0.0,6.1,10.0,4.5,90.0,0.666667,Porto Velho,RO
11335600,1975-10-03 12:00:00,82825,28.0,24.0,23.4,,21.2,96.0,998.3,,0.0,0.0,,9.0,,,,Porto Velho,RO
11335601,1975-10-03 18:00:00,82825,,31.2,26.4,,,68.0,995.9,,32.0,2.0,,8.0,,,,Porto Velho,RO
11335602,1975-10-04 00:00:00,82825,,27.0,26.6,33.4,,98.0,995.6,,0.0,0.0,6.1,10.0,5.0,86.0,1.0,Porto Velho,RO
11335603,1975-10-04 12:00:00,82825,0.0,23.0,22.5,,21.3,97.0,997.6,,18.0,1.0,,9.0,,,,Porto Velho,RO
11335604,1975-10-04 18:00:00,82825,,32.7,27.3,,,65.0,996.4,,36.0,2.0,,8.0,,,,Porto Velho,RO
11335605,1975-10-05 00:00:00,82825,,24.8,23.5,33.0,,91.0,996.8,,0.0,0.0,4.1,6.0,3.0,87.0,1.0,Porto Velho,RO
11335606,1975-10-05 12:00:00,82825,4.0,23.4,22.9,,23.0,96.0,998.3,,36.0,1.0,,10.0,,,,Porto Velho,RO
11335607,1975-10-05 18:00:00,82825,,32.6,26.9,,,64.0,995.8,,32.0,2.0,,9.0,,,,Porto Velho,RO
11335608,1975-10-06 00:00:00,82825,,26.0,25.2,33.8,,94.0,995.8,,0.0,0.0,8.4,10.0,2.0,85.5,1.0,Porto Velho,RO
11335609,1975-10-06 12:00:00,82825,3.0,23.0,22.5,,21.2,97.0,997.1,,0.0,0.0,,6.0,,,,Porto Velho,RO
11335610,1975-10-06 18:00:00,82825,,33.5,26.9,,,59.0,996.6,,32.0,2.0,,7.0,,,,Porto Velho,RO
11335611,1975-10-07 00:00:00,82825,,23.5,22.6,34.8,,93.0,995.4,,18.0,1.0,6.6,10.0,1.6,84.75,0.333333,Porto Velho,RO
11335612,1975-10-07 12:00:00,82825,7.5,23.4,22.6,,20.7,94.0,997.6,,0.0,0.0,,6.0,,,,Porto Velho,RO
11335613,1975-10-07 18:00:00,82825,,33.4,27.6,,,63.0,995.2,,23.0,1.0,,7.0,,,,Porto Velho,RO
11335614,1975-10-08 00:00:00,82825,,27.0,25.8,33.8,,91.0,995.2,,0.0,0.0,2.1,7.0,1.4,86.0,0.666667,Porto Velho,RO
11335615,1975-10-08 12:00:00,82825,0.0,23.8,22.9,,22.2,93.0,998.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11335616,1975-10-08 18:00:00,82825,,33.6,27.8,,,63.0,995.1,,27.0,2.0,,8.0,,,,Porto Velho,RO
11335617,1975-10-09 00:00:00,82825,,25.0,24.2,25.1,,94.0,996.3,,0.0,0.0,0.0,10.0,1.0,95.25,1.0,Porto Velho,RO
11335618,1975-10-09 12:00:00,82825,0.0,23.6,22.9,,22.0,95.0,999.4,,23.0,1.0,,10.0,,,,Porto Velho,RO
11335619,1975-10-09 18:00:00,82825,,24.8,23.9,,,94.0,998.6,,18.0,2.0,,10.0,,,,Porto Velho,RO
11335620,1975-10-10 00:00:00,82825,,23.0,22.4,31.2,,96.0,998.7,,0.0,0.0,5.1,10.0,1.0,88.0,0.666667,Porto Velho,RO
11335621,1975-10-10 12:00:00,82825,12.4,23.5,22.9,,21.7,95.0,999.0,,27.0,1.0,,10.0,,,,Porto Velho,RO
11335622,1975-10-10 18:00:00,82825,,30.1,25.6,,,69.0,996.7,,23.0,1.0,,8.0,,,,Porto Velho,RO
11335623,1975-10-11 00:00:00,82825,,25.0,24.2,30.5,,94.0,997.5,,0.0,0.0,3.4,9.0,1.0,90.0,0.666667,Porto Velho,RO
11335624,1975-10-11 12:00:00,82825,0.0,23.6,23.3,,21.2,98.0,999.6,,0.0,0.0,,9.0,,,,Porto Velho,RO
11335625,1975-10-11 18:00:00,82825,,28.4,25.7,,,80.0,996.3,,14.0,2.0,,8.0,,,,Porto Velho,RO
11335626,1975-10-12 00:00:00,82825,,23.8,22.6,32.8,,91.0,995.9,,0.0,0.0,2.5,6.0,0.5,88.5,0.666667,Porto Velho,RO
11335627,1975-10-12 12:00:00,82825,0.0,24.0,23.5,,21.5,97.0,997.8,,0.0,0.0,,10.0,,,,Porto Velho,RO
11335628,1975-10-12 18:00:00,82825,,32.1,26.9,,,67.0,995.8,,36.0,2.0,,8.0,,,,Porto Velho,RO
11335629,1975-10-13 00:00:00,82825,,26.0,25.3,33.8,,95.0,995.8,,0.0,0.0,6.6,8.0,1.0,88.0,0.333333,Porto Velho,RO
11335630,1975-10-13 12:00:00,82825,0.0,23.6,23.3,,22.0,98.0,998.4,,0.0,0.0,,9.0,,,,Porto Velho,RO
11335631,1975-10-13 18:00:00,82825,,32.2,26.9,,,66.0,996.6,,32.0,1.0,,8.0,,,,Porto Velho,RO
11335632,1975-10-14 00:00:00,82825,,26.0,25.2,32.8,,94.0,996.8,,0.0,0.0,4.8,5.0,1.9,93.25,1.333333,Porto Velho,RO
11335633,1975-10-14 12:00:00,82825,0.0,25.5,24.9,,21.9,96.0,998.3,,32.0,2.0,,7.0,,,,Porto Velho,RO
11335634,1975-10-14 18:00:00,82825,,24.5,23.3,,,91.0,996.0,,32.0,2.0,,10.0,,,,Porto Velho,RO
11335635,1975-10-15 00:00:00,82825,,24.0,23.1,30.8,,93.0,996.4,,0.0,0.0,2.0,10.0,1.6,91.0,1.0,Porto Velho,RO
11335636,1975-10-15 12:00:00,82825,26.0,23.0,22.7,,22.1,98.0,999.8,,18.0,2.0,,10.0,,,,Porto Velho,RO
11335637,1975-10-15 18:00:00,82825,,28.5,25.5,,,78.0,997.2,,23.0,1.0,,10.0,,,,Porto Velho,RO
11335638,1975-10-16 00:00:00,82825,,24.5,23.7,31.8,,94.0,997.4,,0.0,0.0,0.2,4.0,2.5,89.25,1.333333,Porto Velho,RO
11335639,1975-10-16 12:00:00,82825,0.0,24.4,23.5,,22.2,94.0,998.4,,32.0,1.0,,8.0,,,,Porto Velho,RO
11335640,1975-10-16 18:00:00,82825,,30.8,26.5,,,71.0,996.0,,14.0,3.0,,7.0,,,,Porto Velho,RO
11335641,1975-10-17 00:00:00,82825,,25.0,24.4,33.5,,96.0,997.0,,0.0,0.0,7.7,10.0,3.0,87.75,0.333333,Porto Velho,RO
11335642,1975-10-17 12:00:00,82825,5.0,24.6,23.9,,21.2,95.0,997.9,,0.0,0.0,,5.0,,,,Porto Velho,RO
11335643,1975-10-17 18:00:00,82825,,32.6,26.8,,,62.0,995.5,,36.0,1.0,,8.0,,,,Porto Velho,RO
11335644,1975-10-18 00:00:00,82825,,25.0,24.5,33.5,,97.0,997.2,,0.0,0.0,7.6,0.0,1.5,85.25,0.666667,Porto Velho,RO
11335645,1975-10-18 12:00:00,82825,0.0,24.0,23.7,,20.7,98.0,998.7,,0.0,0.0,,7.0,,,,Porto Velho,RO
11335646,1975-10-18 18:00:00,82825,,33.4,27.4,,,63.0,996.4,,36.0,2.0,,8.0,,,,Porto Velho,RO
11335647,1975-10-19 00:00:00,82825,,24.8,23.8,33.6,,90.0,995.9,,0.0,0.0,7.3,4.0,3.0,88.25,0.333333,Porto Velho,RO
11335648,1975-10-19 12:00:00,82825,0.0,23.0,22.6,,21.2,98.0,997.6,,0.0,0.0,,8.0,,,,Porto Velho,RO
11335649,1975-10-19 18:00:00,82825,,32.6,27.4,,,67.0,995.6,,36.0,1.0,,8.0,,,,Porto Velho,RO
11335650,1975-10-20 00:00:00,82825,,24.0,23.2,25.0,,94.0,996.3,,0.0,0.0,0.0,10.0,3.6,95.75,1.666667,Porto Velho,RO
11335651,1975-10-20 12:00:00,82825,24.0,22.0,21.7,,21.0,97.0,999.0,,14.0,2.0,,10.0,,,,Porto Velho,RO
11335652,1975-10-20 18:00:00,82825,,23.0,22.2,,,94.0,997.6,,18.0,3.0,,9.0,,,,Porto Velho,RO
11335653,1975-10-21 00:00:00,82825,,21.0,20.6,31.0,,96.0,998.3,,0.0,0.0,5.4,8.0,0.8,91.5,1.0,Porto Velho,RO
11335654,1975-10-21 12:00:00,82825,10.0,21.0,20.7,,19.4,97.0,998.4,,14.0,1.0,,10.0,,,,Porto Velho,RO
11335655,1975-10-21 18:00:00,82825,,29.0,26.1,,,79.0,996.6,,5.0,2.0,,8.0,,,,Porto Velho,RO
11335656,1975-10-22 00:00:00,82825,,23.8,23.1,31.4,,95.0,997.2,,0.0,0.0,2.8,6.0,2.6,88.5,1.0,Porto Velho,RO
11335657,1975-10-22 12:00:00,82825,0.0,23.6,22.9,,19.6,95.0,998.3,,18.0,1.0,,9.0,,,,Porto Velho,RO
11335658,1975-10-22 18:00:00,82825,,31.4,26.7,,,69.0,995.9,,23.0,2.0,,8.0,,,,Porto Velho,RO
11335659,1975-10-23 00:00:00,82825,,25.0,24.3,33.0,,95.0,996.3,,0.0,0.0,6.8,9.0,1.8,86.0,1.0,Porto Velho,RO
11335660,1975-10-23 12:00:00,82825,0.0,23.6,22.7,,21.9,93.0,997.5,,32.0,1.0,,8.0,,,,Porto Velho,RO
11335661,1975-10-23 18:00:00,82825,,31.5,25.5,,,61.0,995.5,,5.0,2.0,,7.0,,,,Porto Velho,RO
11335662,1975-10-24 00:00:00,82825,,26.0,25.3,30.8,,95.0,995.2,,0.0,0.0,1.7,10.0,4.0,92.0,2.0,Porto Velho,RO
11335663,1975-10-24 12:00:00,82825,3.1,24.0,23.5,,22.7,97.0,997.4,,18.0,1.0,,10.0,,,,Porto Velho,RO
11335664,1975-10-24 18:00:00,82825,,27.4,25.4,,,85.0,997.5,,32.0,3.0,,8.0,,,,Porto Velho,RO
11335665,1975-10-25 00:00:00,82825,,24.6,23.7,33.4,,93.0,997.1,,36.0,2.0,5.3,10.0,2.0,85.0,1.333333,Porto Velho,RO
11335666,1975-10-25 12:00:00,82825,0.8,25.2,24.3,,22.6,93.0,997.6,,36.0,1.0,,8.0,,,,Porto Velho,RO
11335667,1975-10-25 18:00:00,82825,,32.5,27.5,,,69.0,995.5,,18.0,2.0,,9.0,,,,Porto Velho,RO
11335668,1975-10-26 00:00:00,82825,,24.4,23.0,32.8,,89.0,995.8,,32.0,1.0,6.2,10.0,2.0,85.5,1.0,Porto Velho,RO
11335669,1975-10-26 12:00:00,82825,0.4,23.5,22.1,,22.3,89.0,997.4,,0.0,0.0,,9.0,,,,Porto Velho,RO
11335670,1975-10-26 18:00:00,82825,,32.2,26.8,,,65.0,994.7,,32.0,3.0,,7.0,,,,Porto Velho,RO
11335671,1975-10-27 00:00:00,82825,,26.0,25.2,33.0,,94.0,993.1,,0.0,0.0,7.2,6.0,4.0,85.25,1.333333,Porto Velho,RO
11335672,1975-10-27 12:00:00,82825,0.8,25.0,24.1,,23.1,94.0,995.4,,36.0,1.0,,5.0,,,,Porto Velho,RO
11335673,1975-10-27 18:00:00,82825,,33.0,26.1,,,57.0,994.4,,32.0,3.0,,8.0,,,,Porto Velho,RO
11335674,1975-10-28 00:00:00,82825,,25.0,24.3,31.6,,95.0,993.0,,0.0,0.0,4.5,8.0,2.0,87.25,1.333333,Porto Velho,RO
11335675,1975-10-28 12:00:00,82825,0.0,25.0,24.1,,23.2,94.0,996.7,,36.0,2.0,,9.0,,,,Porto Velho,RO
11335676,1975-10-28 18:00:00,82825,,30.2,26.3,,,73.0,995.6,,32.0,2.0,,8.0,,,,Porto Velho,RO
11335677,1975-10-29 00:00:00,82825,,25.4,24.1,29.0,,91.0,994.3,,0.0,0.0,0.1,8.0,2.5,90.0,1.666667,Porto Velho,RO
11335678,1975-10-29 12:00:00,82825,0.0,23.6,22.9,,22.8,95.0,998.8,,32.0,3.0,,10.0,,,,Porto Velho,RO
11335679,1975-10-29 18:00:00,82825,,28.0,24.3,,,73.0,996.7,,36.0,2.0,,8.0,,,,Porto Velho,RO
11335680,1975-10-30 00:00:00,82825,,23.6,23.0,31.8,,96.0,996.6,,0.0,0.0,3.3,7.0,1.8,86.25,0.666667,Porto Velho,RO
11335681,1975-10-30 12:00:00,82825,2.0,23.8,23.1,,19.8,95.0,998.7,,36.0,1.0,,8.0,,,,Porto Velho,RO
11335682,1975-10-30 18:00:00,82825,,30.8,25.1,,,62.0,996.7,,32.0,1.0,,8.0,,,,Porto Velho,RO
11335683,1975-10-31 00:00:00,82825,,25.0,24.1,33.6,,94.0,996.7,,0.0,0.0,7.7,7.0,1.7,88.0,1.0,Porto Velho,RO
11335684,1975-10-31 12:00:00,82825,4.0,24.0,23.5,,22.2,97.0,997.0,,36.0,1.0,,8.0,,,,Porto Velho,RO
11335685,1975-10-31 18:00:00,82825,,32.5,26.9,,,65.0,996.0,,5.0,2.0,,8.0,,,,Porto Velho,RO
11335686,1975-11-01 00:00:00,82825,,25.0,24.3,30.7,,95.0,995.8,,0.0,0.0,3.0,10.0,1.3,88.5,0.666667,Porto Velho,RO
11335687,1975-11-01 12:00:00,82825,43.4,25.0,24.0,,22.2,92.0,998.4,,0.0,0.0,,9.0,,,,Porto Velho,RO
11335688,1975-11-01 18:00:00,82825,,29.2,26.2,,,78.0,995.5,,5.0,2.0,,10.0,,,,Porto Velho,RO
11335689,1975-11-02 00:00:00,82825,,25.2,24.3,32.8,,92.0,997.4,,0.0,0.0,6.9,10.0,1.7,88.75,1.0,Porto Velho,RO
11335690,1975-11-02 12:00:00,82825,12.0,24.0,23.5,,22.7,96.0,997.6,,36.0,1.0,,10.0,,,,Porto Velho,RO
11335691,1975-11-02 18:00:00,82825,,31.0,26.9,,,71.0,994.7,,14.0,2.0,,7.0,,,,Porto Velho,RO
11335692,1975-11-03 00:00:00,82825,,24.5,23.7,30.8,,94.0,995.6,,0.0,0.0,2.5,10.0,1.0,88.5,1.0,Porto Velho,RO
11335693,1975-11-03 12:00:00,82825,3.0,25.0,24.1,,22.7,93.0,996.4,,0.0,0.0,,9.0,,,,Porto Velho,RO
11335694,1975-11-03 18:00:00,82825,,30.2,27.3,,,79.0,994.3,,9.0,3.0,,9.0,,,,Porto Velho,RO
11335695,1975-11-04 00:00:00,82825,,26.0,24.9,28.8,,91.0,994.4,,0.0,0.0,2.6,9.0,1.3,92.0,1.0,Porto Velho,RO
11335696,1975-11-04 12:00:00,82825,2.0,23.4,22.7,,23.0,94.0,998.2,,23.0,2.0,,10.0,,,,Porto Velho,RO
11335697,1975-11-04 18:00:00,82825,,25.8,24.5,,,90.0,997.1,,5.0,1.0,,9.0,,,,Porto Velho,RO
11335698,1975-11-05 00:00:00,82825,,24.5,23.5,31.8,,92.0,996.7,,0.0,0.0,2.5,6.0,1.7,87.0,0.666667,Porto Velho,RO
11335699,1975-11-05 12:00:00,82825,9.0,24.0,23.3,,22.2,94.0,997.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11335700,1975-11-05 18:00:00,82825,,31.5,26.5,,,66.0,995.2,,32.0,1.0,,7.0,,,,Porto Velho,RO
11335701,1975-11-06 00:00:00,82825,,25.0,24.2,33.8,,94.0,995.8,,36.0,1.0,7.4,8.0,1.2,86.0,1.0,Porto Velho,RO
11335702,1975-11-06 12:00:00,82825,0.0,25.2,24.6,,21.2,95.0,996.7,,9.0,1.0,,9.0,,,,Porto Velho,RO
11335703,1975-11-06 18:00:00,82825,,33.5,27.5,,,61.0,993.8,,36.0,2.0,,8.0,,,,Porto Velho,RO
11335704,1975-11-07 00:00:00,82825,,26.0,25.2,29.0,,94.0,994.7,,0.0,0.0,2.7,7.0,0.8,92.5,0.666667,Porto Velho,RO
11335705,1975-11-07 12:00:00,82825,14.0,23.0,22.5,,22.2,96.0,997.6,,36.0,1.0,,10.0,,,,Porto Velho,RO
11335706,1975-11-07 18:00:00,82825,,27.0,24.7,,,82.0,996.3,,32.0,1.0,,10.0,,,,Porto Velho,RO
11335707,1975-11-08 00:00:00,82825,,25.0,24.5,32.6,,96.0,995.0,,0.0,0.0,2.1,8.0,1.5,87.75,1.333333,Porto Velho,RO
11335708,1975-11-08 12:00:00,82825,2.4,24.0,23.5,,23.0,96.0,996.4,,14.0,2.0,,9.0,,,,Porto Velho,RO
11335709,1975-11-08 18:00:00,82825,,32.1,26.9,,,65.0,995.0,,36.0,1.0,,9.0,,,,Porto Velho,RO
11335710,1975-11-09 00:00:00,82825,,24.0,23.4,33.1,,95.0,994.6,,18.0,1.0,5.5,10.0,1.5,88.0,1.0,Porto Velho,RO
11335711,1975-11-09 12:00:00,82825,13.0,24.0,23.2,,22.4,93.0,997.1,,0.0,0.0,,9.0,,,,Porto Velho,RO
11335712,1975-11-09 18:00:00,82825,,32.2,27.1,,,67.0,994.8,,14.0,1.0,,9.0,,,,Porto Velho,RO
11335713,1975-11-10 00:00:00,82825,,25.0,24.5,31.8,,96.0,994.8,,36.0,2.0,3.9,10.0,0.4,90.5,1.0,Porto Velho,RO
11335714,1975-11-10 12:00:00,82825,0.0,23.8,23.3,,21.7,96.0,997.4,,0.0,0.0,,9.0,,,,Porto Velho,RO
11335715,1975-11-10 18:00:00,82825,,28.0,24.9,,,76.0,995.0,,23.0,2.0,,10.0,,,,Porto Velho,RO
11335716,1975-11-11 00:00:00,82825,,24.0,23.4,32.8,,95.0,994.6,,18.0,1.0,2.7,6.0,0.6,87.25,1.333333,Porto Velho,RO
11335717,1975-11-11 12:00:00,82825,0.8,24.5,23.7,,23.3,94.0,998.4,,23.0,1.0,,9.0,,,,Porto Velho,RO
11335718,1975-11-11 18:00:00,82825,,32.5,27.5,,,67.0,993.1,,27.0,2.0,,8.0,,,,Porto Velho,RO
11335719,1975-11-12 00:00:00,82825,,24.0,23.3,31.0,,94.0,994.7,,5.0,1.0,3.6,10.0,1.0,84.75,2.333333,Porto Velho,RO
11335720,1975-11-12 12:00:00,82825,29.0,22.4,21.6,,21.2,93.0,997.8,,0.0,0.0,,10.0,,,,Porto Velho,RO
11335721,1975-11-12 18:00:00,82825,,30.4,25.5,,,66.0,996.7,,14.0,1.0,,9.0,,,,Porto Velho,RO
11335722,1975-11-13 00:00:00,82825,,26.0,24.7,32.3,,90.0,996.8,,32.0,6.0,5.7,10.0,0.3,88.25,0.666667,Porto Velho,RO
11335723,1975-11-13 12:00:00,82825,4.0,23.0,22.4,,21.4,95.0,999.8,,0.0,0.0,,10.0,,,,Porto Velho,RO
11335724,1975-11-13 18:00:00,82825,,31.0,26.7,,,70.0,997.5,,23.0,2.0,,8.0,,,,Porto Velho,RO
11335725,1975-11-14 00:00:00,82825,,25.0,24.2,33.6,,94.0,997.0,,0.0,0.0,7.0,4.0,0.7,86.75,0.666667,Porto Velho,RO
11335726,1975-11-14 12:00:00,82825,0.0,23.6,22.9,,20.7,94.0,999.4,,36.0,1.0,,9.0,,,,Porto Velho,RO
11335727,1975-11-14 18:00:00,82825,,33.1,27.1,,,61.0,996.6,,32.0,1.0,,8.0,,,,Porto Velho,RO
11335728,1975-11-15 00:00:00,82825,,26.0,25.5,33.6,,96.0,995.5,,0.0,0.0,4.3,6.0,1.0,85.5,1.666667,Porto Velho,RO
11335729,1975-11-15 12:00:00,82825,0.0,24.0,23.5,,21.4,96.0,997.6,,14.0,1.0,,7.0,,,,Porto Velho,RO
11335730,1975-11-15 18:00:00,82825,,33.1,27.0,,,60.0,995.2,,36.0,4.0,,9.0,,,,Porto Velho,RO
11335731,1975-11-16 00:00:00,82825,,26.7,25.9,31.6,,93.0,994.6,,0.0,0.0,0.6,7.0,1.0,89.25,1.333333,Porto Velho,RO
11335732,1975-11-16 12:00:00,82825,3.0,23.9,23.1,,22.2,93.0,997.4,,36.0,2.0,,10.0,,,,Porto Velho,RO
11335733,1975-11-16 18:00:00,82825,,31.4,27.4,,,72.0,995.5,,32.0,2.0,,9.0,,,,Porto Velho,RO
11335734,1975-11-17 00:00:00,82825,,24.4,23.9,32.8,,96.0,994.6,,0.0,0.0,3.7,10.0,1.0,91.25,1.0,Porto Velho,RO
11335735,1975-11-17 12:00:00,82825,5.4,23.6,22.9,,22.9,94.0,997.6,,27.0,1.0,,10.0,,,,Porto Velho,RO
11335736,1975-11-17 18:00:00,82825,,29.6,26.7,,,79.0,995.4,,32.0,2.0,,8.0,,,,Porto Velho,RO
11335737,1975-11-18 00:00:00,82825,,24.0,23.5,29.8,,96.0,995.6,,0.0,0.0,2.5,10.0,1.0,91.0,0.666667,Porto Velho,RO
11335738,1975-11-18 12:00:00,82825,0.7,24.2,23.6,,23.3,95.0,998.0,,0.0,0.0,,10.0,,,,Porto Velho,RO
11335739,1975-11-18 18:00:00,82825,,27.2,25.7,,,89.0,997.2,,23.0,1.0,,10.0,,,,Porto Velho,RO
11335740,1975-11-19 00:00:00,82825,,24.5,23.3,30.2,,90.0,996.8,,27.0,1.0,2.7,6.0,1.0,90.5,0.666667,Porto Velho,RO
11335741,1975-11-19 12:00:00,82825,0.0,23.0,22.5,,21.2,96.0,998.3,,23.0,1.0,,10.0,,,,Porto Velho,RO
11335742,1975-11-19 18:00:00,82825,,28.4,25.7,,,80.0,997.1,,36.0,1.0,,9.0,,,,Porto Velho,RO
11335743,1975-11-20 00:00:00,82825,,25.5,24.6,31.8,,93.0,997.4,,0.0,0.0,2.7,10.0,0.5,90.25,1.333333,Porto Velho,RO
11335744,1975-11-20 12:00:00,82825,0.0,24.0,23.6,,23.0,97.0,998.7,,0.0,0.0,,10.0,,,,Porto Velho,RO
11335745,1975-11-20 18:00:00,82825,,29.2,25.9,,,76.0,996.8,,36.0,3.0,,10.0,,,,Porto Velho,RO
11335746,1975-11-21 00:00:00,82825,,23.8,23.1,32.4,,94.0,995.9,,36.0,1.0,4.3,10.0,2.0,90.5,1.0,Porto Velho,RO
11335747,1975-11-21 12:00:00,82825,27.4,24.2,23.4,,23.2,93.0,998.3,,36.0,1.0,,10.0,,,,Porto Velho,RO
11335748,1975-11-21 18:00:00,82825,,30.0,26.5,,,75.0,996.3,,32.0,2.0,,8.0,,,,Porto Velho,RO
11335749,1975-11-22 00:00:00,82825,,24.0,23.6,31.8,,97.0,994.2,,0.0,0.0,5.3,6.0,1.5,90.75,0.333333,Porto Velho,RO
11335750,1975-11-22 12:00:00,82825,2.5,24.5,23.9,,23.2,95.0,997.4,,0.0,0.0,,8.0,,,,Porto Velho,RO
11335751,1975-11-22 18:00:00,82825,,30.0,27.0,,,78.0,995.0,,36.0,1.0,,8.0,,,,Porto Velho,RO
11335752,1975-11-23 00:00:00,82825,,24.8,24.1,32.3,,95.0,995.9,,0.0,0.0,2.8,10.0,2.0,87.5,0.666667,Porto Velho,RO
11335753,1975-11-23 12:00:00,82825,3.5,24.2,23.7,,22.8,96.0,996.7,,0.0,0.0,,10.0,,,,Porto Velho,RO
11335754,1975-11-23 18:00:00,82825,,31.6,27.2,,,70.0,995.1,,36.0,2.0,,9.0,,,,Porto Velho,RO
11335755,1975-11-24 00:00:00,82825,,25.8,24.9,31.8,,92.0,996.3,,0.0,0.0,3.0,0.0,1.5,92.75,1.0,Porto Velho,RO
11335756,1975-11-24 12:00:00,82825,0.0,25.0,24.3,,23.0,94.0,997.2,,32.0,1.0,,10.0,,,,Porto Velho,RO
11335757,1975-11-24 18:00:00,82825,,27.4,26.0,,,89.0,995.2,,32.0,2.0,,10.0,,,,Porto Velho,RO
11335758,1975-11-25 00:00:00,82825,,24.8,24.0,30.0,,94.0,995.1,,0.0,0.0,2.4,10.0,1.7,90.5,0.666667,Porto Velho,RO
11335759,1975-11-25 12:00:00,82825,42.6,23.0,22.7,,22.4,98.0,997.6,,5.0,1.0,,10.0,,,,Porto Velho,RO
11335760,1975-11-25 18:00:00,82825,,29.5,26.1,,,76.0,995.9,,36.0,1.0,,8.0,,,,Porto Velho,RO
11335761,1975-11-26 00:00:00,82825,,25.5,24.7,29.8,,94.0,998.6,,0.0,0.0,3.4,9.0,1.8,90.25,1.666667,Porto Velho,RO
11335762,1975-11-26 12:00:00,82825,13.0,25.2,24.7,,22.2,96.0,998.7,,18.0,1.0,,9.0,,,,Porto Velho,RO
11335763,1975-11-26 18:00:00,82825,,29.4,25.6,,,73.0,997.0,,23.0,4.0,,9.0,,,,Porto Velho,RO
11335764,1975-11-27 00:00:00,82825,,23.6,23.1,32.0,,96.0,995.8,,0.0,0.0,5.8,7.0,1.5,89.5,1.0,Porto Velho,RO
11335765,1975-11-27 12:00:00,82825,0.0,23.8,23.5,,22.2,98.0,998.6,,32.0,1.0,,10.0,,,,Porto Velho,RO
11335766,1975-11-27 18:00:00,82825,,31.4,26.7,,,68.0,995.9,,32.0,2.0,,8.0,,,,Porto Velho,RO
11335767,1975-11-28 00:00:00,82825,,25.0,24.5,32.2,,96.0,993.0,,0.0,0.0,6.3,0.0,3.5,91.0,1.666667,Porto Velho,RO
11335768,1975-11-28 12:00:00,82825,0.0,24.6,24.3,,22.0,97.0,997.4,,36.0,2.0,,9.0,,,,Porto Velho,RO
11335769,1975-11-28 18:00:00,82825,,31.0,26.8,,,71.0,992.2,,32.0,2.0,,8.0,,,,Porto Velho,RO
11335770,1975-11-29 00:00:00,82825,,26.0,25.7,31.4,,98.0,993.6,,18.0,1.0,3.0,10.0,2.8,90.0,1.666667,Porto Velho,RO
